GeneID,GO
Lsat_1_v5_gn_5_99841,GO:0004553
Lsat_1_v5_gn_5_99841,GO:0005975
Lsat_1_v5_gn_5_99861,GO:0016740
Lsat_1_v5_gn_5_99920,GO:0006662
Lsat_1_v5_gn_5_99920,GO:0009055
Lsat_1_v5_gn_5_99920,GO:0015035
Lsat_1_v5_gn_5_99920,GO:0045454
Lsat_1_v5_gn_6_10001,GO:0015743
Lsat_1_v5_gn_6_100040,GO:0003676
Lsat_1_v5_gn_6_100040,GO:0004386
Lsat_1_v5_gn_6_100040,GO:0005524
Lsat_1_v5_gn_6_100040,GO:0008026
Lsat_1_v5_gn_6_100121,GO:0003677
Lsat_1_v5_gn_6_100121,GO:0006355
Lsat_1_v5_gn_6_100161,GO:0003735
Lsat_1_v5_gn_6_100161,GO:0005622
Lsat_1_v5_gn_6_100161,GO:0005840
Lsat_1_v5_gn_6_100161,GO:0006412
Lsat_1_v5_gn_6_100401,GO:0005975
Lsat_1_v5_gn_6_100401,GO:0008152
Lsat_1_v5_gn_6_100401,GO:0016758
Lsat_1_v5_gn_6_100401,GO:0030259
Lsat_1_v5_gn_6_100521,GO:0005975
Lsat_1_v5_gn_6_100521,GO:0008152
Lsat_1_v5_gn_6_100521,GO:0016758
Lsat_1_v5_gn_6_100521,GO:0030259
Lsat_1_v5_gn_6_100621,GO:0016765
Lsat_1_v5_gn_6_100640,GO:0016020
Lsat_1_v5_gn_6_100640,GO:0016760
Lsat_1_v5_gn_6_100640,GO:0030244
Lsat_1_v5_gn_6_100660,GO:0003735
Lsat_1_v5_gn_6_100660,GO:0005622
Lsat_1_v5_gn_6_100660,GO:0005840
Lsat_1_v5_gn_6_100660,GO:0006412
Lsat_1_v5_gn_6_100741,GO:0004672
Lsat_1_v5_gn_6_100741,GO:0005524
Lsat_1_v5_gn_6_100741,GO:0006468
Lsat_1_v5_gn_6_100761,GO:0003676
Lsat_1_v5_gn_6_100781,GO:0004672
Lsat_1_v5_gn_6_100781,GO:0005524
Lsat_1_v5_gn_6_100781,GO:0006468
Lsat_1_v5_gn_6_10081,GO:0005680
Lsat_1_v5_gn_6_10081,GO:0030154
Lsat_1_v5_gn_6_10081,GO:0051302
Lsat_1_v5_gn_6_100921,GO:0000145
Lsat_1_v5_gn_6_100921,GO:0006887
Lsat_1_v5_gn_6_100940,GO:0005507
Lsat_1_v5_gn_6_100940,GO:0016491
Lsat_1_v5_gn_6_100940,GO:0055114
Lsat_1_v5_gn_6_100980,GO:0005507
Lsat_1_v5_gn_6_100980,GO:0016491
Lsat_1_v5_gn_6_100980,GO:0055114
Lsat_1_v5_gn_6_101001,GO:0003924
Lsat_1_v5_gn_6_101001,GO:0005525
Lsat_1_v5_gn_6_101001,GO:0005622
Lsat_1_v5_gn_6_101001,GO:0006184
Lsat_1_v5_gn_6_101001,GO:0006886
Lsat_1_v5_gn_6_101001,GO:0006913
Lsat_1_v5_gn_6_101001,GO:0007165
Lsat_1_v5_gn_6_101001,GO:0007264
Lsat_1_v5_gn_6_101001,GO:0015031
Lsat_1_v5_gn_6_101001,GO:0016020
Lsat_1_v5_gn_6_101161,GO:0016020
Lsat_1_v5_gn_6_101161,GO:0016760
Lsat_1_v5_gn_6_101161,GO:0030244
Lsat_1_v5_gn_6_101180,GO:0016020
Lsat_1_v5_gn_6_10120,GO:0009055
Lsat_1_v5_gn_6_10120,GO:0015035
Lsat_1_v5_gn_6_10120,GO:0045454
Lsat_1_v5_gn_6_101281,GO:0004672
Lsat_1_v5_gn_6_101281,GO:0005524
Lsat_1_v5_gn_6_101281,GO:0006468
Lsat_1_v5_gn_6_101301,GO:0000166
Lsat_1_v5_gn_6_101301,GO:0004812
Lsat_1_v5_gn_6_101301,GO:0005524
Lsat_1_v5_gn_6_101301,GO:0005737
Lsat_1_v5_gn_6_101301,GO:0006418
Lsat_1_v5_gn_6_101321,GO:0006633
Lsat_1_v5_gn_6_101321,GO:0008610
Lsat_1_v5_gn_6_101321,GO:0016020
Lsat_1_v5_gn_6_101321,GO:0016747
Lsat_1_v5_gn_6_101360,GO:0046854
Lsat_1_v5_gn_6_101381,GO:0016301
Lsat_1_v5_gn_6_101381,GO:0046474
Lsat_1_v5_gn_6_101520,GO:2000028
Lsat_1_v5_gn_6_101581,GO:0003677
Lsat_1_v5_gn_6_101581,GO:0005634
Lsat_1_v5_gn_6_101680,GO:0004672
Lsat_1_v5_gn_6_101680,GO:0005524
Lsat_1_v5_gn_6_101680,GO:0006468
Lsat_1_v5_gn_6_101701,GO:0008270
Lsat_1_v5_gn_6_101780,GO:0004601
Lsat_1_v5_gn_6_101780,GO:0006979
Lsat_1_v5_gn_6_101780,GO:0020037
Lsat_1_v5_gn_6_101780,GO:0055114
Lsat_1_v5_gn_6_101900,GO:0004601
Lsat_1_v5_gn_6_101900,GO:0006979
Lsat_1_v5_gn_6_101900,GO:0020037
Lsat_1_v5_gn_6_101900,GO:0055114
Lsat_1_v5_gn_6_101941,GO:0015986
Lsat_1_v5_gn_6_101941,GO:0046933
Lsat_1_v5_gn_6_102001,GO:0003700
Lsat_1_v5_gn_6_102001,GO:0006355
Lsat_1_v5_gn_6_102001,GO:0043565
Lsat_1_v5_gn_6_102021,GO:0010508
Lsat_1_v5_gn_6_102101,GO:0005737
Lsat_1_v5_gn_6_102101,GO:0006415
Lsat_1_v5_gn_6_102101,GO:0016149
Lsat_1_v5_gn_6_102120,GO:0005525
Lsat_1_v5_gn_6_102120,GO:0007264
Lsat_1_v5_gn_6_102200,GO:0003677
Lsat_1_v5_gn_6_102200,GO:0006355
Lsat_1_v5_gn_6_102220,GO:0004619
Lsat_1_v5_gn_6_102220,GO:0006096
Lsat_1_v5_gn_6_102220,GO:0016868
Lsat_1_v5_gn_6_102300,GO:0005515
Lsat_1_v5_gn_6_102380,GO:0005506
Lsat_1_v5_gn_6_102380,GO:0009055
Lsat_1_v5_gn_6_102380,GO:0016705
Lsat_1_v5_gn_6_102380,GO:0020037
Lsat_1_v5_gn_6_102380,GO:0055114
Lsat_1_v5_gn_6_102440,GO:0005506
Lsat_1_v5_gn_6_102440,GO:0009055
Lsat_1_v5_gn_6_102440,GO:0016705
Lsat_1_v5_gn_6_102440,GO:0020037
Lsat_1_v5_gn_6_102440,GO:0055114
Lsat_1_v5_gn_6_102560,GO:0005506
Lsat_1_v5_gn_6_102560,GO:0009055
Lsat_1_v5_gn_6_102560,GO:0016705
Lsat_1_v5_gn_6_102560,GO:0020037
Lsat_1_v5_gn_6_102560,GO:0055114
Lsat_1_v5_gn_6_102660,GO:0005506
Lsat_1_v5_gn_6_102660,GO:0009055
Lsat_1_v5_gn_6_102660,GO:0016705
Lsat_1_v5_gn_6_102660,GO:0020037
Lsat_1_v5_gn_6_102660,GO:0055114
Lsat_1_v5_gn_6_10280,GO:0016020
Lsat_1_v5_gn_6_102801,GO:0005515
Lsat_1_v5_gn_6_102941,GO:0005515
Lsat_1_v5_gn_6_102961,GO:0005509
Lsat_1_v5_gn_6_102961,GO:0005544
Lsat_1_v5_gn_6_102981,GO:0003676
Lsat_1_v5_gn_6_10301,GO:0005507
Lsat_1_v5_gn_6_10301,GO:0009055
Lsat_1_v5_gn_6_103041,GO:0005787
Lsat_1_v5_gn_6_103041,GO:0006465
Lsat_1_v5_gn_6_103041,GO:0008233
Lsat_1_v5_gn_6_103041,GO:0016021
Lsat_1_v5_gn_6_103120,GO:0003824
Lsat_1_v5_gn_6_103140,GO:0000166
Lsat_1_v5_gn_6_103140,GO:0005524
Lsat_1_v5_gn_6_103140,GO:0016887
Lsat_1_v5_gn_6_103140,GO:0017111
Lsat_1_v5_gn_6_103160,GO:0003824
Lsat_1_v5_gn_6_103181,GO:0019904
Lsat_1_v5_gn_6_103221,GO:0045454
Lsat_1_v5_gn_6_103341,GO:0008168
Lsat_1_v5_gn_6_103501,GO:0015031
Lsat_1_v5_gn_6_103521,GO:0004252
Lsat_1_v5_gn_6_103521,GO:0006508
Lsat_1_v5_gn_6_103800,GO:0004864
Lsat_1_v5_gn_6_103800,GO:0009966
Lsat_1_v5_gn_6_103800,GO:0043666
Lsat_1_v5_gn_6_10381,GO:0005507
Lsat_1_v5_gn_6_10381,GO:0009055
Lsat_1_v5_gn_6_103900,GO:0003824
Lsat_1_v5_gn_6_103900,GO:0005992
Lsat_1_v5_gn_6_103940,GO:0003700
Lsat_1_v5_gn_6_103940,GO:0006355
Lsat_1_v5_gn_6_104161,GO:0003849
Lsat_1_v5_gn_6_104161,GO:0009073
Lsat_1_v5_gn_6_104200,GO:0003676
Lsat_1_v5_gn_6_104220,GO:0005507
Lsat_1_v5_gn_6_104220,GO:0009055
Lsat_1_v5_gn_6_104321,GO:0004129
Lsat_1_v5_gn_6_104321,GO:0005739
Lsat_1_v5_gn_6_104401,GO:0019904
Lsat_1_v5_gn_6_104420,GO:0004672
Lsat_1_v5_gn_6_104420,GO:0005524
Lsat_1_v5_gn_6_104420,GO:0006468
Lsat_1_v5_gn_6_104441,GO:0004672
Lsat_1_v5_gn_6_104441,GO:0005524
Lsat_1_v5_gn_6_104441,GO:0006468
Lsat_1_v5_gn_6_104441,GO:0030247
Lsat_1_v5_gn_6_104461,GO:0004672
Lsat_1_v5_gn_6_104461,GO:0005509
Lsat_1_v5_gn_6_104461,GO:0005524
Lsat_1_v5_gn_6_104461,GO:0006468
Lsat_1_v5_gn_6_104461,GO:0030247
Lsat_1_v5_gn_6_104521,GO:0000786
Lsat_1_v5_gn_6_104521,GO:0003677
Lsat_1_v5_gn_6_104521,GO:0006334
Lsat_1_v5_gn_6_104541,GO:0008152
Lsat_1_v5_gn_6_104541,GO:0016758
Lsat_1_v5_gn_6_104561,GO:0003676
Lsat_1_v5_gn_6_104720,GO:0006886
Lsat_1_v5_gn_6_104761,GO:0005634
Lsat_1_v5_gn_6_104800,GO:0005515
Lsat_1_v5_gn_6_104880,GO:0003723
Lsat_1_v5_gn_6_104880,GO:0006396
Lsat_1_v5_gn_6_104880,GO:0016779
Lsat_1_v5_gn_6_104920,GO:0003723
Lsat_1_v5_gn_6_104920,GO:0006396
Lsat_1_v5_gn_6_104920,GO:0016779
Lsat_1_v5_gn_6_104940,GO:0003682
Lsat_1_v5_gn_6_104960,GO:0004056
Lsat_1_v5_gn_6_104960,GO:0042450
Lsat_1_v5_gn_6_104981,GO:0003777
Lsat_1_v5_gn_6_104981,GO:0005524
Lsat_1_v5_gn_6_104981,GO:0005875
Lsat_1_v5_gn_6_104981,GO:0007018
Lsat_1_v5_gn_6_105000,GO:0016020
Lsat_1_v5_gn_6_105000,GO:0055085
Lsat_1_v5_gn_6_105041,GO:0006508
Lsat_1_v5_gn_6_105041,GO:0008234
Lsat_1_v5_gn_6_105061,GO:0003677
Lsat_1_v5_gn_6_105061,GO:0003700
Lsat_1_v5_gn_6_105061,GO:0005634
Lsat_1_v5_gn_6_105061,GO:0006355
Lsat_1_v5_gn_6_105061,GO:0046983
Lsat_1_v5_gn_6_105361,GO:0016020
Lsat_1_v5_gn_6_105541,GO:0005634
Lsat_1_v5_gn_6_105541,GO:0008270
Lsat_1_v5_gn_6_105880,GO:0006855
Lsat_1_v5_gn_6_105880,GO:0015238
Lsat_1_v5_gn_6_105880,GO:0015297
Lsat_1_v5_gn_6_105880,GO:0016020
Lsat_1_v5_gn_6_105880,GO:0055085
Lsat_1_v5_gn_6_105900,GO:0003876
Lsat_1_v5_gn_6_105900,GO:0006188
Lsat_1_v5_gn_6_105900,GO:0009168
Lsat_1_v5_gn_6_105900,GO:0019239
Lsat_1_v5_gn_6_105921,GO:0005543
Lsat_1_v5_gn_6_106080,GO:0046983
Lsat_1_v5_gn_6_106100,GO:0004190
Lsat_1_v5_gn_6_106100,GO:0006508
Lsat_1_v5_gn_6_106120,GO:0000166
Lsat_1_v5_gn_6_106120,GO:0003677
Lsat_1_v5_gn_6_106120,GO:0003887
Lsat_1_v5_gn_6_106120,GO:0006260
Lsat_1_v5_gn_6_106280,GO:0006950
Lsat_1_v5_gn_6_106321,GO:0003700
Lsat_1_v5_gn_6_106321,GO:0006355
Lsat_1_v5_gn_6_106340,GO:0005515
Lsat_1_v5_gn_6_106340,GO:0005543
Lsat_1_v5_gn_6_106340,GO:0005622
Lsat_1_v5_gn_6_106340,GO:0007165
Lsat_1_v5_gn_6_10640,GO:0006801
Lsat_1_v5_gn_6_10640,GO:0030001
Lsat_1_v5_gn_6_10640,GO:0046872
Lsat_1_v5_gn_6_10640,GO:0055114
Lsat_1_v5_gn_6_106401,GO:0055085
Lsat_1_v5_gn_6_106421,GO:0016747
Lsat_1_v5_gn_6_106460,GO:0008318
Lsat_1_v5_gn_6_106460,GO:0018342
Lsat_1_v5_gn_6_106520,GO:0006855
Lsat_1_v5_gn_6_106520,GO:0015238
Lsat_1_v5_gn_6_106520,GO:0015297
Lsat_1_v5_gn_6_106520,GO:0016020
Lsat_1_v5_gn_6_106520,GO:0055085
Lsat_1_v5_gn_6_106561,GO:0006397
Lsat_1_v5_gn_6_106561,GO:0016787
Lsat_1_v5_gn_6_106561,GO:0016788
Lsat_1_v5_gn_6_106600,GO:0015018
Lsat_1_v5_gn_6_106600,GO:0016020
Lsat_1_v5_gn_6_10661,GO:0016787
Lsat_1_v5_gn_6_106641,GO:0004612
Lsat_1_v5_gn_6_106641,GO:0005524
Lsat_1_v5_gn_6_106641,GO:0006094
Lsat_1_v5_gn_6_106760,GO:0008883
Lsat_1_v5_gn_6_106760,GO:0033014
Lsat_1_v5_gn_6_106760,GO:0050661
Lsat_1_v5_gn_6_106760,GO:0055114
Lsat_1_v5_gn_6_10680,GO:0005515
Lsat_1_v5_gn_6_10680,GO:0005524
Lsat_1_v5_gn_6_10680,GO:0005634
Lsat_1_v5_gn_6_10680,GO:0006355
Lsat_1_v5_gn_6_10680,GO:0016818
Lsat_1_v5_gn_6_106840,GO:0003735
Lsat_1_v5_gn_6_106840,GO:0005622
Lsat_1_v5_gn_6_106840,GO:0005840
Lsat_1_v5_gn_6_106840,GO:0006412
Lsat_1_v5_gn_6_106840,GO:0015935
Lsat_1_v5_gn_6_106881,GO:0005515
Lsat_1_v5_gn_6_107080,GO:0005515
Lsat_1_v5_gn_6_107121,GO:0004372
Lsat_1_v5_gn_6_107121,GO:0006544
Lsat_1_v5_gn_6_107121,GO:0006563
Lsat_1_v5_gn_6_107180,GO:0055085
Lsat_1_v5_gn_6_107221,GO:0003677
Lsat_1_v5_gn_6_107221,GO:0003700
Lsat_1_v5_gn_6_107221,GO:0005634
Lsat_1_v5_gn_6_107221,GO:0006355
Lsat_1_v5_gn_6_107221,GO:0046983
Lsat_1_v5_gn_6_107360,GO:0005524
Lsat_1_v5_gn_6_107360,GO:0005672
Lsat_1_v5_gn_6_107360,GO:0006367
Lsat_1_v5_gn_6_107360,GO:0016301
Lsat_1_v5_gn_6_107360,GO:0016310
Lsat_1_v5_gn_6_107380,GO:0004842
Lsat_1_v5_gn_6_107380,GO:0005515
Lsat_1_v5_gn_6_107380,GO:0005622
Lsat_1_v5_gn_6_107380,GO:0006464
Lsat_1_v5_gn_6_10740,GO:0016020
Lsat_1_v5_gn_6_10740,GO:0016021
Lsat_1_v5_gn_6_10740,GO:0022857
Lsat_1_v5_gn_6_10740,GO:0022891
Lsat_1_v5_gn_6_10740,GO:0055085
Lsat_1_v5_gn_6_107401,GO:0005515
Lsat_1_v5_gn_6_10760,GO:0009055
Lsat_1_v5_gn_6_10760,GO:0051536
Lsat_1_v5_gn_6_107601,GO:0006189
Lsat_1_v5_gn_6_107601,GO:0008864
Lsat_1_v5_gn_6_107601,GO:0009058
Lsat_1_v5_gn_6_107601,GO:0016742
Lsat_1_v5_gn_6_107660,GO:0046983
Lsat_1_v5_gn_6_107681,GO:0005515
Lsat_1_v5_gn_6_107780,GO:0006886
Lsat_1_v5_gn_6_10780,GO:0008152
Lsat_1_v5_gn_6_10780,GO:0016787
Lsat_1_v5_gn_6_107920,GO:0004672
Lsat_1_v5_gn_6_107920,GO:0005524
Lsat_1_v5_gn_6_107920,GO:0006468
Lsat_1_v5_gn_6_107960,GO:0008270
Lsat_1_v5_gn_6_10800,GO:0005634
Lsat_1_v5_gn_6_108000,GO:0004672
Lsat_1_v5_gn_6_108000,GO:0005524
Lsat_1_v5_gn_6_108000,GO:0006468
Lsat_1_v5_gn_6_10820,GO:0005515
Lsat_1_v5_gn_6_10820,GO:0008270
Lsat_1_v5_gn_6_108340,GO:0003677
Lsat_1_v5_gn_6_108340,GO:0003700
Lsat_1_v5_gn_6_108340,GO:0005634
Lsat_1_v5_gn_6_108340,GO:0006355
Lsat_1_v5_gn_6_108340,GO:0043565
Lsat_1_v5_gn_6_108361,GO:0016020
Lsat_1_v5_gn_6_108381,GO:0004506
Lsat_1_v5_gn_6_108381,GO:0008152
Lsat_1_v5_gn_6_108381,GO:0016021
Lsat_1_v5_gn_6_108381,GO:0016491
Lsat_1_v5_gn_6_108381,GO:0050660
Lsat_1_v5_gn_6_108381,GO:0055114
Lsat_1_v5_gn_6_108420,GO:0005515
Lsat_1_v5_gn_6_108441,GO:0003777
Lsat_1_v5_gn_6_108441,GO:0005524
Lsat_1_v5_gn_6_108441,GO:0005875
Lsat_1_v5_gn_6_108441,GO:0007018
Lsat_1_v5_gn_6_108501,GO:0003700
Lsat_1_v5_gn_6_108501,GO:0006355
Lsat_1_v5_gn_6_108501,GO:0043565
Lsat_1_v5_gn_6_108521,GO:0004672
Lsat_1_v5_gn_6_108521,GO:0005524
Lsat_1_v5_gn_6_108521,GO:0006468
Lsat_1_v5_gn_6_108781,GO:0004553
Lsat_1_v5_gn_6_108781,GO:0005975
Lsat_1_v5_gn_6_108781,GO:0016798
Lsat_1_v5_gn_6_10880,GO:0005509
Lsat_1_v5_gn_6_10880,GO:0005634
Lsat_1_v5_gn_6_10880,GO:0006351
Lsat_1_v5_gn_6_10880,GO:0008270
Lsat_1_v5_gn_6_10880,GO:0009523
Lsat_1_v5_gn_6_10880,GO:0009654
Lsat_1_v5_gn_6_10880,GO:0015979
Lsat_1_v5_gn_6_10880,GO:0019898
Lsat_1_v5_gn_6_108840,GO:0005215
Lsat_1_v5_gn_6_108840,GO:0006810
Lsat_1_v5_gn_6_108840,GO:0016020
Lsat_1_v5_gn_6_108960,GO:0006397
Lsat_1_v5_gn_6_10901,GO:0003824
Lsat_1_v5_gn_6_10901,GO:0004084
Lsat_1_v5_gn_6_10901,GO:0008152
Lsat_1_v5_gn_6_10901,GO:0009081
Lsat_1_v5_gn_6_109081,GO:0004315
Lsat_1_v5_gn_6_109081,GO:0006633
Lsat_1_v5_gn_6_109081,GO:0008610
Lsat_1_v5_gn_6_109081,GO:0016747
Lsat_1_v5_gn_6_109121,GO:0004672
Lsat_1_v5_gn_6_109121,GO:0005524
Lsat_1_v5_gn_6_109121,GO:0006468
Lsat_1_v5_gn_6_109160,GO:0005515
Lsat_1_v5_gn_6_109160,GO:0008270
Lsat_1_v5_gn_6_109261,GO:0004672
Lsat_1_v5_gn_6_109261,GO:0005524
Lsat_1_v5_gn_6_109261,GO:0006468
Lsat_1_v5_gn_6_109261,GO:0048544
Lsat_1_v5_gn_6_109301,GO:0005515
Lsat_1_v5_gn_6_109461,GO:0005506
Lsat_1_v5_gn_6_109461,GO:0009055
Lsat_1_v5_gn_6_109461,GO:0016705
Lsat_1_v5_gn_6_109461,GO:0020037
Lsat_1_v5_gn_6_109461,GO:0055114
Lsat_1_v5_gn_6_109560,GO:0009058
Lsat_1_v5_gn_6_10961,GO:0005216
Lsat_1_v5_gn_6_10961,GO:0005249
Lsat_1_v5_gn_6_10961,GO:0006811
Lsat_1_v5_gn_6_10961,GO:0006813
Lsat_1_v5_gn_6_10961,GO:0016020
Lsat_1_v5_gn_6_10961,GO:0055085
Lsat_1_v5_gn_6_109621,GO:0005515
Lsat_1_v5_gn_6_109621,GO:0008270
Lsat_1_v5_gn_6_109681,GO:0016020
Lsat_1_v5_gn_6_109741,GO:0016307
Lsat_1_v5_gn_6_109741,GO:0046488
Lsat_1_v5_gn_6_10980,GO:0004252
Lsat_1_v5_gn_6_10980,GO:0006508
Lsat_1_v5_gn_6_10980,GO:0016021
Lsat_1_v5_gn_6_109820,GO:0003677
Lsat_1_v5_gn_6_109820,GO:0046983
Lsat_1_v5_gn_6_109840,GO:0005515
Lsat_1_v5_gn_6_109840,GO:0008270
Lsat_1_v5_gn_6_109900,GO:0004672
Lsat_1_v5_gn_6_109900,GO:0005524
Lsat_1_v5_gn_6_109900,GO:0006468
Lsat_1_v5_gn_6_109980,GO:0006629
Lsat_1_v5_gn_6_109980,GO:0016717
Lsat_1_v5_gn_6_109980,GO:0055114
Lsat_1_v5_gn_6_11000,GO:0016021
Lsat_1_v5_gn_6_110001,GO:0016747
Lsat_1_v5_gn_6_110021,GO:0016491
Lsat_1_v5_gn_6_110021,GO:0016706
Lsat_1_v5_gn_6_110021,GO:0055114
Lsat_1_v5_gn_6_110060,GO:0016491
Lsat_1_v5_gn_6_110060,GO:0016706
Lsat_1_v5_gn_6_110060,GO:0055114
Lsat_1_v5_gn_6_110120,GO:0016491
Lsat_1_v5_gn_6_110120,GO:0016706
Lsat_1_v5_gn_6_110120,GO:0055114
Lsat_1_v5_gn_6_110140,GO:0003677
Lsat_1_v5_gn_6_110140,GO:0003700
Lsat_1_v5_gn_6_110140,GO:0005634
Lsat_1_v5_gn_6_110140,GO:0006355
Lsat_1_v5_gn_6_110140,GO:0046983
Lsat_1_v5_gn_6_110160,GO:0003677
Lsat_1_v5_gn_6_110160,GO:0003700
Lsat_1_v5_gn_6_110160,GO:0005634
Lsat_1_v5_gn_6_110160,GO:0006355
Lsat_1_v5_gn_6_110160,GO:0046983
Lsat_1_v5_gn_6_110180,GO:0005515
Lsat_1_v5_gn_6_110200,GO:0004298
Lsat_1_v5_gn_6_110200,GO:0005839
Lsat_1_v5_gn_6_110200,GO:0051603
Lsat_1_v5_gn_6_110300,GO:0005515
Lsat_1_v5_gn_6_110300,GO:0005634
Lsat_1_v5_gn_6_110300,GO:0008270
Lsat_1_v5_gn_6_110300,GO:0018024
Lsat_1_v5_gn_6_110320,GO:0004672
Lsat_1_v5_gn_6_110320,GO:0005524
Lsat_1_v5_gn_6_110320,GO:0006468
Lsat_1_v5_gn_6_110320,GO:0006950
Lsat_1_v5_gn_6_110360,GO:0006629
Lsat_1_v5_gn_6_110360,GO:0016717
Lsat_1_v5_gn_6_110360,GO:0055114
Lsat_1_v5_gn_6_110480,GO:0003700
Lsat_1_v5_gn_6_110480,GO:0006355
Lsat_1_v5_gn_6_110480,GO:0043565
Lsat_1_v5_gn_6_110501,GO:0008168
Lsat_1_v5_gn_6_110521,GO:0003676
Lsat_1_v5_gn_6_110541,GO:0004672
Lsat_1_v5_gn_6_110541,GO:0005524
Lsat_1_v5_gn_6_110541,GO:0006468
Lsat_1_v5_gn_6_110541,GO:0048544
Lsat_1_v5_gn_6_110560,GO:0008168
Lsat_1_v5_gn_6_110580,GO:0004672
Lsat_1_v5_gn_6_110580,GO:0005524
Lsat_1_v5_gn_6_110580,GO:0006468
Lsat_1_v5_gn_6_110580,GO:0048544
Lsat_1_v5_gn_6_110620,GO:0004672
Lsat_1_v5_gn_6_110620,GO:0005524
Lsat_1_v5_gn_6_110620,GO:0006468
Lsat_1_v5_gn_6_110620,GO:0048544
Lsat_1_v5_gn_6_110641,GO:0004252
Lsat_1_v5_gn_6_110641,GO:0042802
Lsat_1_v5_gn_6_110641,GO:0043086
Lsat_1_v5_gn_6_110661,GO:0004672
Lsat_1_v5_gn_6_110661,GO:0005524
Lsat_1_v5_gn_6_110661,GO:0006468
Lsat_1_v5_gn_6_110661,GO:0048544
Lsat_1_v5_gn_6_110760,GO:0005634
Lsat_1_v5_gn_6_110780,GO:0004358
Lsat_1_v5_gn_6_110780,GO:0006526
Lsat_1_v5_gn_6_110780,GO:0047800
Lsat_1_v5_gn_6_110780,GO:0055114
Lsat_1_v5_gn_6_11080,GO:0003824
Lsat_1_v5_gn_6_11080,GO:0016787
Lsat_1_v5_gn_6_110841,GO:0005515
Lsat_1_v5_gn_6_110881,GO:0005515
Lsat_1_v5_gn_6_110901,GO:0003676
Lsat_1_v5_gn_6_110981,GO:0005515
Lsat_1_v5_gn_6_11100,GO:0005525
Lsat_1_v5_gn_6_111021,GO:0005506
Lsat_1_v5_gn_6_111021,GO:0009055
Lsat_1_v5_gn_6_111021,GO:0016705
Lsat_1_v5_gn_6_111021,GO:0020037
Lsat_1_v5_gn_6_111021,GO:0055114
Lsat_1_v5_gn_6_111041,GO:0003676
Lsat_1_v5_gn_6_111060,GO:0003723
Lsat_1_v5_gn_6_111060,GO:0004540
Lsat_1_v5_gn_6_111081,GO:0000774
Lsat_1_v5_gn_6_111081,GO:0006457
Lsat_1_v5_gn_6_111081,GO:0042803
Lsat_1_v5_gn_6_111081,GO:0051087
Lsat_1_v5_gn_6_111101,GO:0006457
Lsat_1_v5_gn_6_111101,GO:0051082
Lsat_1_v5_gn_6_11121,GO:0003735
Lsat_1_v5_gn_6_11121,GO:0005622
Lsat_1_v5_gn_6_11121,GO:0005840
Lsat_1_v5_gn_6_11121,GO:0006412
Lsat_1_v5_gn_6_111241,GO:0003712
Lsat_1_v5_gn_6_111241,GO:0004402
Lsat_1_v5_gn_6_111241,GO:0005515
Lsat_1_v5_gn_6_111241,GO:0005634
Lsat_1_v5_gn_6_111241,GO:0006355
Lsat_1_v5_gn_6_111241,GO:0008270
Lsat_1_v5_gn_6_111320,GO:0004857
Lsat_1_v5_gn_6_111320,GO:0005618
Lsat_1_v5_gn_6_111320,GO:0030599
Lsat_1_v5_gn_6_111320,GO:0042545
Lsat_1_v5_gn_6_111381,GO:0004857
Lsat_1_v5_gn_6_111381,GO:0005618
Lsat_1_v5_gn_6_111381,GO:0030599
Lsat_1_v5_gn_6_111381,GO:0042545
Lsat_1_v5_gn_6_111401,GO:0008270
Lsat_1_v5_gn_6_111480,GO:0005215
Lsat_1_v5_gn_6_111480,GO:0006810
Lsat_1_v5_gn_6_111480,GO:0016020
Lsat_1_v5_gn_6_111521,GO:0005215
Lsat_1_v5_gn_6_111521,GO:0005622
Lsat_1_v5_gn_6_111521,GO:0006810
Lsat_1_v5_gn_6_111581,GO:0005515
Lsat_1_v5_gn_6_111600,GO:0005525
Lsat_1_v5_gn_6_111621,GO:0003677
Lsat_1_v5_gn_6_111621,GO:0003700
Lsat_1_v5_gn_6_111621,GO:0005634
Lsat_1_v5_gn_6_111621,GO:0006355
Lsat_1_v5_gn_6_111621,GO:0046983
Lsat_1_v5_gn_6_111660,GO:0016747
Lsat_1_v5_gn_6_111680,GO:0016747
Lsat_1_v5_gn_6_111720,GO:0016747
Lsat_1_v5_gn_6_11181,GO:0003676
Lsat_1_v5_gn_6_11181,GO:0003677
Lsat_1_v5_gn_6_11181,GO:0003887
Lsat_1_v5_gn_6_11181,GO:0004386
Lsat_1_v5_gn_6_11181,GO:0005524
Lsat_1_v5_gn_6_11181,GO:0006260
Lsat_1_v5_gn_6_11181,GO:0008026
Lsat_1_v5_gn_6_111860,GO:0004970
Lsat_1_v5_gn_6_111860,GO:0005215
Lsat_1_v5_gn_6_111860,GO:0005234
Lsat_1_v5_gn_6_111860,GO:0006810
Lsat_1_v5_gn_6_111860,GO:0016020
Lsat_1_v5_gn_6_111860,GO:0030288
Lsat_1_v5_gn_6_112000,GO:0005506
Lsat_1_v5_gn_6_112000,GO:0009055
Lsat_1_v5_gn_6_112000,GO:0016705
Lsat_1_v5_gn_6_112000,GO:0020037
Lsat_1_v5_gn_6_112000,GO:0055114
Lsat_1_v5_gn_6_112040,GO:0032934
Lsat_1_v5_gn_6_112060,GO:0003824
Lsat_1_v5_gn_6_112060,GO:0004556
