"clust","GeneID","GO"
"Cluster_05","Lsat_1_v5_gn_1_29220","GO:0015934"
"Cluster_05","Lsat_1_v5_gn_1_3100","GO:0006400"
"Cluster_05","Lsat_1_v5_gn_1_3100","GO:0008479"
"Cluster_05","Lsat_1_v5_gn_1_3100","GO:0008616"
"Cluster_05","Lsat_1_v5_gn_1_33661","GO:0005515"
"Cluster_05","Lsat_1_v5_gn_1_38141","GO:0003700"
"Cluster_05","Lsat_1_v5_gn_1_38141","GO:0006355"
"Cluster_05","Lsat_1_v5_gn_1_38561","GO:0003700"
"Cluster_05","Lsat_1_v5_gn_1_38561","GO:0006355"
"Cluster_05","Lsat_1_v5_gn_1_38660","GO:0015078"
"Cluster_05","Lsat_1_v5_gn_1_38660","GO:0015986"
"Cluster_05","Lsat_1_v5_gn_1_38660","GO:0015991"
"Cluster_05","Lsat_1_v5_gn_1_38660","GO:0033177"
"Cluster_05","Lsat_1_v5_gn_1_38660","GO:0045263"
"Cluster_05","Lsat_1_v5_gn_1_38680","GO:0015078"
"Cluster_05","Lsat_1_v5_gn_1_38680","GO:0015986"
"Cluster_05","Lsat_1_v5_gn_1_38680","GO:0045263"
"Cluster_05","Lsat_1_v5_gn_1_38700","GO:0005524"
"Cluster_05","Lsat_1_v5_gn_1_38700","GO:0015991"
"Cluster_05","Lsat_1_v5_gn_1_38700","GO:0015992"
"Cluster_05","Lsat_1_v5_gn_1_38700","GO:0016820"
"Cluster_05","Lsat_1_v5_gn_1_38700","GO:0033178"
"Cluster_05","Lsat_1_v5_gn_1_38700","GO:0046034"
"Cluster_05","Lsat_1_v5_gn_1_38720","GO:0005506"
"Cluster_05","Lsat_1_v5_gn_1_38720","GO:0009055"
"Cluster_05","Lsat_1_v5_gn_1_38720","GO:0015979"
"Cluster_05","Lsat_1_v5_gn_1_38720","GO:0020037"
"Cluster_05","Lsat_1_v5_gn_1_38720","GO:0031361"
"Cluster_05","Lsat_1_v5_gn_1_39321","GO:0004857"
"Cluster_05","Lsat_1_v5_gn_1_39321","GO:0005618"
"Cluster_05","Lsat_1_v5_gn_1_39321","GO:0030599"
"Cluster_05","Lsat_1_v5_gn_1_39321","GO:0042545"
"Cluster_05","Lsat_1_v5_gn_1_4200","GO:0004619"
"Cluster_05","Lsat_1_v5_gn_1_4200","GO:0006096"
"Cluster_05","Lsat_1_v5_gn_1_4200","GO:0016868"
"Cluster_05","Lsat_1_v5_gn_1_43881","GO:0003735"
"Cluster_05","Lsat_1_v5_gn_1_43881","GO:0005840"
"Cluster_05","Lsat_1_v5_gn_1_43881","GO:0006412"
"Cluster_05","Lsat_1_v5_gn_1_43881","GO:0019843"
"Cluster_05","Lsat_1_v5_gn_1_49181","GO:0003676"
"Cluster_05","Lsat_1_v5_gn_1_49181","GO:0003723"
"Cluster_05","Lsat_1_v5_gn_1_49181","GO:0005634"
"Cluster_05","Lsat_1_v5_gn_1_49181","GO:0005737"
"Cluster_05","Lsat_1_v5_gn_1_49181","GO:0006396"
"Cluster_05","Lsat_1_v5_gn_1_49321","GO:0004553"
"Cluster_05","Lsat_1_v5_gn_1_49321","GO:0005975"
"Cluster_05","Lsat_1_v5_gn_1_50000","GO:0003746"
"Cluster_05","Lsat_1_v5_gn_1_50000","GO:0005853"
"Cluster_05","Lsat_1_v5_gn_1_50000","GO:0006414"
"Cluster_05","Lsat_1_v5_gn_1_50340","GO:0003676"
"Cluster_05","Lsat_1_v5_gn_1_50340","GO:0003723"
"Cluster_05","Lsat_1_v5_gn_1_50340","GO:0005634"
"Cluster_05","Lsat_1_v5_gn_1_50340","GO:0008270"
"Cluster_05","Lsat_1_v5_gn_1_51360","GO:0005215"
"Cluster_05","Lsat_1_v5_gn_1_51360","GO:0006810"
"Cluster_05","Lsat_1_v5_gn_1_51360","GO:0016020"
"Cluster_05","Lsat_1_v5_gn_1_52340","GO:0003676"
"Cluster_05","Lsat_1_v5_gn_1_52340","GO:0008270"
"Cluster_05","Lsat_1_v5_gn_1_57661","GO:0003735"
"Cluster_05","Lsat_1_v5_gn_1_57661","GO:0005622"
