"clust","GeneID","GO"
"Cluster_02","Lsat_1_v5_gn_1_87300","GO:0000148"
"Cluster_02","Lsat_1_v5_gn_1_87300","GO:0003843"
"Cluster_02","Lsat_1_v5_gn_1_87300","GO:0006075"
"Cluster_02","Lsat_1_v5_gn_1_87300","GO:0016020"
"Cluster_02","Lsat_1_v5_gn_1_9340","GO:0008152"
"Cluster_02","Lsat_1_v5_gn_1_9340","GO:0016597"
"Cluster_02","Lsat_1_v5_gn_1_9360","GO:0005515"
"Cluster_02","Lsat_1_v5_gn_1_9421","GO:0003824"
"Cluster_02","Lsat_1_v5_gn_1_95860","GO:0008146"
"Cluster_02","Lsat_1_v5_gn_1_95920","GO:0008146"
"Cluster_02","Lsat_1_v5_gn_1_97840","GO:0005516"
"Cluster_02","Lsat_1_v5_gn_2_100140","GO:0003700"
"Cluster_02","Lsat_1_v5_gn_2_100140","GO:0006355"
"Cluster_02","Lsat_1_v5_gn_2_100140","GO:0043565"
"Cluster_02","Lsat_1_v5_gn_2_100261","GO:0003700"
"Cluster_02","Lsat_1_v5_gn_2_100261","GO:0006355"
"Cluster_02","Lsat_1_v5_gn_2_100261","GO:0008270"
"Cluster_02","Lsat_1_v5_gn_2_100261","GO:0043565"
"Cluster_02","Lsat_1_v5_gn_2_101300","GO:0000148"
"Cluster_02","Lsat_1_v5_gn_2_101300","GO:0003843"
"Cluster_02","Lsat_1_v5_gn_2_101300","GO:0006075"
"Cluster_02","Lsat_1_v5_gn_2_101300","GO:0016020"
"Cluster_02","Lsat_1_v5_gn_2_10161","GO:0005524"
"Cluster_02","Lsat_1_v5_gn_2_10161","GO:0005975"
"Cluster_02","Lsat_1_v5_gn_2_10161","GO:0016773"
"Cluster_02","Lsat_1_v5_gn_2_103120","GO:0005506"
"Cluster_02","Lsat_1_v5_gn_2_103120","GO:0019825"
"Cluster_02","Lsat_1_v5_gn_2_103120","GO:0020037"
"Cluster_02","Lsat_1_v5_gn_2_108480","GO:0046854"
"Cluster_02","Lsat_1_v5_gn_2_109721","GO:0004672"
"Cluster_02","Lsat_1_v5_gn_2_109721","GO:0005524"
"Cluster_02","Lsat_1_v5_gn_2_109721","GO:0006468"
"Cluster_02","Lsat_1_v5_gn_2_110761","GO:0005506"
"Cluster_02","Lsat_1_v5_gn_2_110761","GO:0009055"
"Cluster_02","Lsat_1_v5_gn_2_110761","GO:0016705"
"Cluster_02","Lsat_1_v5_gn_2_110761","GO:0020037"
"Cluster_02","Lsat_1_v5_gn_2_110761","GO:0055114"
"Cluster_02","Lsat_1_v5_gn_2_111141","GO:0005506"
"Cluster_02","Lsat_1_v5_gn_2_111141","GO:0009055"
"Cluster_02","Lsat_1_v5_gn_2_111141","GO:0016705"
"Cluster_02","Lsat_1_v5_gn_2_111141","GO:0020037"
"Cluster_02","Lsat_1_v5_gn_2_111141","GO:0055114"
"Cluster_02","Lsat_1_v5_gn_2_111781","GO:0004866"
"Cluster_02","Lsat_1_v5_gn_2_112481","GO:0005515"
"Cluster_02","Lsat_1_v5_gn_2_112481","GO:0008270"
"Cluster_02","Lsat_1_v5_gn_2_113081","GO:0004185"
"Cluster_02","Lsat_1_v5_gn_2_113081","GO:0006508"
"Cluster_02","Lsat_1_v5_gn_2_115141","GO:0003676"
"Cluster_02","Lsat_1_v5_gn_2_115380","GO:0005097"
"Cluster_02","Lsat_1_v5_gn_2_115380","GO:0005622"
"Cluster_02","Lsat_1_v5_gn_2_115380","GO:0032313"
"Cluster_02","Lsat_1_v5_gn_2_118160","GO:0008168"
"Cluster_02","Lsat_1_v5_gn_2_11861","GO:0005975"
"Cluster_02","Lsat_1_v5_gn_2_11861","GO:0016853"
"Cluster_02","Lsat_1_v5_gn_2_11861","GO:0019318"
"Cluster_02","Lsat_1_v5_gn_2_11881","GO:0008152"
"Cluster_02","Lsat_1_v5_gn_2_11881","GO:0008168"
"Cluster_02","Lsat_1_v5_gn_2_120001","GO:0008152"
"Cluster_02","Lsat_1_v5_gn_2_120001","GO:0016758"
"Cluster_02","Lsat_1_v5_gn_2_120641","GO:0003993"
"Cluster_02","Lsat_1_v5_gn_2_12201","GO:0004190"
"Cluster_02","Lsat_1_v5_gn_2_12201","GO:0006508"
"Cluster_02","Lsat_1_v5_gn_2_124260","GO:0004185"
"Cluster_02","Lsat_1_v5_gn_2_124260","GO:0006508"
"Cluster_02","Lsat_1_v5_gn_2_126181","GO:0003700"
"Cluster_02","Lsat_1_v5_gn_2_126181","GO:0006355"
"Cluster_02","Lsat_1_v5_gn_2_126181","GO:0043565"
"Cluster_02","Lsat_1_v5_gn_2_128681","GO:0004672"
"Cluster_02","Lsat_1_v5_gn_2_128681","GO:0005524"
"Cluster_02","Lsat_1_v5_gn_2_128681","GO:0006468"
"Cluster_02","Lsat_1_v5_gn_2_128961","GO:0005507"
"Cluster_02","Lsat_1_v5_gn_2_128961","GO:0016491"
"Cluster_02","Lsat_1_v5_gn_2_128961","GO:0055114"
"Cluster_02","Lsat_1_v5_gn_2_128981","GO:0004553"
"Cluster_02","Lsat_1_v5_gn_2_128981","GO:0004564"
"Cluster_02","Lsat_1_v5_gn_2_128981","GO:0004575"
